,Unnamed: 0,score,model
0,66,1.370397924366571,facebook/convnext-xlarge-224-22k-1k
1,177,1.370397924366571,nielsr/convnext-xlarge-224-22k-1k
2,56,1.3500966927932756,facebook/convnext-base-384
3,60,1.3278822142490734,facebook/convnext-large-224-22k-1k
4,58,1.2851119660870285,facebook/convnext-large-224
5,53,1.2677412067645577,facebook/convnext-base-224
6,133,1.251588682356974,microsoft/swin-large-patch4-window7-224
7,55,1.2353562253420542,facebook/convnext-base-224-22k-1k
8,63,1.2200626258316194,facebook/convnext-small-224
9,34,1.168838035088204,Visual-Attention-Network/van-large
10,176,1.1666847936250522,nielsr/convnext-xlarge-224-22k
11,65,1.1666847936250522,facebook/convnext-xlarge-224-22k
12,129,1.1653002069555434,microsoft/swin-base-patch4-window7-224
13,135,1.1640193684078812,microsoft/swin-small-patch4-window7-224
14,126,1.1374685545976693,microsoft/resnet-50
15,59,1.1211894224360592,facebook/convnext-large-224-22k
16,139,1.118105755181667,mrm8488/convnext-tiny-finetuned-beans
17,64,1.117116624888182,facebook/convnext-tiny-224
18,140,1.096607766537922,mrm8488/convnext-tiny-finetuned-eurosat
19,134,1.0951790242281505,microsoft/swin-large-patch4-window7-224-in22k
20,33,1.091838226546008,Visual-Attention-Network/van-base
21,85,1.087344905509406,google/vit-large-patch16-224
22,173,1.0727993419868933,nielsr/convnext-tiny-224-finetuned-eurosat-albumentations
23,70,1.0662665808889935,facebook/deit-base-patch16-384
24,83,1.0509289478925854,google/vit-base-patch16-384
25,54,1.0441619129272997,facebook/convnext-base-224-22k
26,136,1.0416934029565448,microsoft/swin-tiny-patch4-window7-224
27,68,1.0338278403809829,facebook/deit-base-distilled-patch16-384
28,2,1.0298669735278354,Ahmed9275/ALL-3
29,128,1.0281183309421562,microsoft/swin-base-patch4-window12-384-in22k
30,14,1.0239770849516556,Calin/convnext-tiny-finteuned-eurosat
31,69,1.001227026770861,facebook/deit-base-patch16-224
32,130,0.9998965169882909,microsoft/swin-base-patch4-window7-224-in22k
33,21,0.989611670309694,KL/swin-tiny-patch4-window7-224-finetuned-eurosat
34,16,0.9819635849221904,GRANTHE2761/swin-tiny-patch4-window7-224-finetuned-eurosat
35,87,0.979487836667241,guhuawuli/swin-tiny-patch4-window7-224-finetuned-eurosat
36,179,0.9789312573193616,nielsr/swin-tiny-patch4-window7-224-finetuned-eurosat
37,102,0.9770475526769716,jemole/swin-tiny-patch4-window7-224-finetuned-eurosat
38,86,0.975286694968403,google/vit-large-patch32-384
39,84,0.9722205281068544,google/vit-base-patch32-384
40,117,0.9711325244736928,mehnaazasad/swin-tiny-patch4-window7-224-finetuned-eurosat
41,43,0.970488356497808,aricibo/swin-tiny-patch4-window7-224-finetuned-eurosat
42,23,0.9695909816091426,Matthijs/snacks-classifier
43,178,0.9678579348865144,nielsr/swin-tiny-patch4-window7-224-finetuned-cifar10
44,20,0.965982924486956,IDEA-CCNL/Taiyi-vit-87M-D
45,12,0.9626443090345188,Annabelleabbott/swin-tiny-patch4-window7-224-finetuned-eurosat
46,82,0.9625942662093248,google/vit-base-patch16-224
47,168,0.959746409708236,nickmuchi/swin-tiny-patch4-window7-224-finetuned-eurosat
48,118,0.9470847580291454,michaelbenayoun/vit-base-beans
49,111,0.945217944549088,karthiksv/vit-base-patch16-224-in21k-finetuned-cifar10
50,110,0.945049216991865,karthiksv/vit-base-patch16-224-cifar10
51,109,0.944249877251383,karthiksv/vit-base-beans
52,67,0.9408045535767758,facebook/deit-base-distilled-patch16-224
53,161,0.9283525784375876,nateraw/vit-base-beans
54,137,0.9253343864571888,mmekias/vit-base-beans
55,15,0.9233871899415704,Frodnar/bee-likes
56,77,0.9212008342943934,firas-spanioli/beer-whisky-wine-detection
57,35,0.9194834405919818,Visual-Attention-Network/van-small
58,72,0.9125186922089176,facebook/deit-small-patch16-224
59,3,0.9105151449078452,Ahmed9275/ALL-test
60,88,0.9075855655774074,hafidber/fruits
61,142,0.9073761178398432,mrm8488/vit-base-patch16-224_finetuned-pneumothorax
62,141,0.9072070514557456,mrm8488/data2vec-base-finetuned-imagenet1k
63,107,0.9068802498809164,juanfiguera/ice_cream
64,101,0.9058398416840648,jeffboudier/vision-transformers-spain-or-italy-fan
65,45,0.9010991492575028,black/simple_kitchen
66,30,0.8996768455151488,Suzana/new-york-tokyo-london
67,166,0.8984007697847779,nateraw/vit-base-food101
68,29,0.8966581513982298,SriramSridhar78/sriram-car-classifier
69,119,0.8959206083188829,micole66/dwarf-goats
70,24,0.8944960282689461,Neto71/sea_mammals
71,49,0.8929476292251687,driboune/skin_type
72,48,0.8921637496374291,drab/Infrastructures
73,0,0.8893755654152058,Aftabhussain/Tomato_Leaf_Classifier
74,145,0.8879176600626945,nateraw/denver-nyc-paris
75,181,0.8872164191036863,nielsr/vit-base-patch16-224-in21k-finetuned-cifar10
76,26,0.8849653684318877,Rajaram1996/FacialEmoRecog
77,138,0.8843947121235082,mmgyorke/vit-world-landmarks
78,76,0.8832827396722152,filipafcastro/beer_vs_wine
79,71,0.8736523158149854,facebook/deit-small-distilled-patch16-224
80,108,0.8730754270704321,julien-c/hotdog-not-hotdog
81,93,0.8719815405511416,ibombonato/vit-age-classifier
82,147,0.8654063053181915,nateraw/donut-or-bagel
83,155,0.8641593550108049,nateraw/rare-puppers-123
84,18,0.8621751537470275,HHousen/household-rooms
85,150,0.8620637752262538,nateraw/pasta-pizza-ravioli
86,91,0.861925683569216,hgarg/indian-snacks
87,10,0.8614242194026862,Amrrs/indian-foods
88,143,0.8607145689320158,nateraw/baked-goods
89,149,0.8551708123159102,nateraw/huggingpics-package-demo-2
90,151,0.8549742565143708,nateraw/pasta-shapes
91,44,0.8536952495617702,b25mayank3/shirt_identifier
92,103,0.8525501420823548,jjhoffstein/lotr
93,172,0.8521744910726593,nickmuchi/vit-finetuned-chest-xray-pneumonia
94,22,0.8499436137504486,LorenzoDeMattei/lawn-weeds
95,7,0.8478480555512039,AkshatSurolia/ConvNeXt-FaceMask-Finetuned
96,51,0.8475857158535958,eren23/pneumonia_test_attempt
97,157,0.8474682066620407,nateraw/rare-puppers-new-auth
98,89,0.8439335115990015,hafidber/rare-puppers
99,28,0.8402144064559064,Sena/flowers
100,95,0.8386728453252436,ipvikas/rare-puppers
101,90,0.8358288142080129,hgarg/fruits
102,11,0.8340985058165918,Amrrs/south-indian-foods
103,104,0.8333735032017832,jmarshall/rare-puppers
104,50,0.8286521513680608,edixo/road_good_damaged_condition
105,115,0.8235000292740927,mbyanfei/swin-tiny-patch4-window7-224-finetuned-eurosat
106,41,0.8233625169981987,ajanco/greens
107,78,0.817662494426656,firebolt/llama_or_what
108,154,0.8174344476571607,nateraw/rare-puppers-09-04-2021
109,47,0.8068213665297093,domluna/vit-base-patch16-224-in21k-shiba-inu-detector
110,153,0.8033568108410579,nateraw/rare-puppers
111,17,0.8020641705270044,Giuliano/places
112,19,0.7958051312671696,Hijazzi/rare-puppers
113,92,0.7901450136199193,ibombonato/swin-age-classifier
114,75,0.788737298923214,ferdinand/rare-puppers
115,144,0.7861888528449582,nateraw/baseball-stadium-foods
116,156,0.7798169439508207,nateraw/rare-puppers-demo
117,80,0.7796564919366634,gatecitypreservation/architectural_styles
118,36,0.7770216315751793,Visual-Attention-Network/van-tiny
119,40,0.7766929586814453,aaraki/vit-base-patch16-224-in21k-finetuned-cifar10
120,99,0.7743385663192071,jasmeen/dogs
121,148,0.7664175901284151,nateraw/ex-for-evan
122,114,0.7654621860920475,matteopilotto/vit-base-patch16-224-in21k-snacks
123,79,0.7650126122212766,firebolt/llama_or_what2
124,27,0.7641385746967526,Sena/dog
125,37,0.7542560310135944,WinKawaks/vit-small-patch16-224
126,163,0.7535052794234561,nateraw/vit-base-beans-demo-v2
127,25,0.7530254163735718,Nonem100/Test-Model
128,167,0.7505567769078123,nateraw/vit-base-patch16-224-cifar10
129,106,0.7487286775736236,johnnydevriese/vit_beans
130,164,0.7482983918245761,nateraw/vit-base-beans-demo-v3
131,32,0.745256988681955,Symbermine/rare-puppers
132,116,0.7412991490822595,meame2010/rare-puppers
133,74,0.7318697750977531,facebook/deit-tiny-patch16-224
134,183,0.7306340814431059,flyswot/test
135,5,0.7296683918205135,AhmedSayeem/VIT_Basic
136,146,0.7290770183296563,nateraw/doggos-lol
137,159,0.7283883735900296,nateraw/trainer-rare-puppers
138,97,0.715500009374095,iyzg/computer-stuff
139,73,0.694065623139996,facebook/deit-tiny-distilled-patch16-224
140,169,0.6921485997882845,nickmuchi/vit-base-beans
141,123,0.6817867622041869,microsoft/beit-large-patch16-224
142,152,0.6744516615885591,nateraw/planes-trains-automobiles
143,182,0.6697693755986396,nielsr/vit-finetuned-eurosat-kornia
144,171,0.6673781444681415,nickmuchi/vit-finetuned-cats-dogs
145,94,0.6640155935622177,imjeffhi/pokemon_classifier
146,13,0.6521786315497021,AykeeSalazar/vc-bantai-vit-withoutAMBI
147,81,0.6517047942680603,godiec/diam
148,112,0.64972878546654,lewtun/oz-fauna
149,165,0.6489715111465634,nateraw/vit-base-cats-vs-dogs
150,31,0.6471269594470125,SyedMujtabaHassanRizvi/convnext-tiny-finetuned-eurosat
151,160,0.6436504885809133,nateraw/vit-age-classifier
152,100,0.6251523867226059,jaygala24/finetuned-vit-base-patch16-224-upside-down-detector
153,162,0.6185935119447804,nateraw/vit-base-beans-demo
154,175,0.6156441321478288,nielsr/convnext-tiny-finetuned-eurostat
155,174,0.6156441321478288,nielsr/convnext-tiny-finetuned-eurosat
156,124,0.5934130782706208,microsoft/beit-large-patch16-224-pt22k-ft22k
157,39,0.5885378502084448,Zayn/VIT_Basic
158,8,0.5844308793247786,AkshatSurolia/DeiT-FaceMask-Finetuned
159,96,0.5839027520234137,ismgar01/vit-base-cats-vs-dogs
160,42,0.5586031396773051,akahana/vit-base-cats-vs-dogs
161,105,0.5539849487365999,johnnydevriese/vit-airplanes
162,52,0.5496170880348232,eslamxm/vit-base-food101
163,38,0.543607134896983,WinKawaks/vit-tiny-patch16-224
164,98,0.5303590946524626,jadohu/BEiT-finetuned
165,120,0.4998292030015542,microsoft/beit-base-patch16-224
166,121,0.4800781298592564,microsoft/beit-base-patch16-224-pt22k-ft22k
167,170,0.4717070087670826,nickmuchi/vit-base-xray-pneumonia
168,180,0.4667457986105362,nielsr/van-base-finetuned-eurosat-imgaug
169,9,0.4311411266389586,AkshatSurolia/ViT-FaceMask-Finetuned
170,6,0.4061034987075702,AkshatSurolia/BEiT-FaceMask-Finetuned